model,event,aoi,region,aoi_name,grid_id,valid_pixels,flood_pixels,permanent_water_pixels,selected_threshold,selected_tp,selected_fp,selected_fn,selected_tn,selected_precision,selected_recall,selected_f1,selected_iou
r20,147,01,unknown,unknown,bb184a83b7bf51d4876c125ad13050a2,50176,0,0,0.83,0,388,0,49788,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,bb327166331857ce9e4aadd1cc6c1065,50176,0,0,0.83,0,188,0,49988,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,bc10122c797e552989749d60643ef46e,50176,0,0,0.83,0,14,0,50162,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,bc9f54df5e3659d2afd38679949467eb,50176,0,0,0.83,0,214,0,49962,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,bd7fe605f22555dc92ad4730cb076ed1,50176,0,0,0.83,0,246,0,49930,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,bf04f6da4113588ba8bf2468e4589481,50176,0,0,0.83,0,477,0,49699,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,c01ceceaaa9459f2b490a7e81d81939b,50176,0,0,0.83,0,1072,0,49104,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,c028581827155f1cab1b98cfc7258b5c,50176,0,0,0.83,0,411,0,49765,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,c03a3c74781451db92672708f5efb8c4,50176,0,0,0.83,0,61,0,50115,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,c07756a0ff11599ca13a5fd3b7a4df73,50176,0,0,0.83,0,36,0,50140,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,c13ec3e7e84056849114023fe5789eb4,50176,0,0,0.83,0,291,0,49885,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,c19eee3b0969549e80078951aa850142,50176,0,0,0.83,0,981,0,49195,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,c22108d5093155cebd741975e6234904,50176,437,724,0.83,74,18,363,49721,0.8043478260869565,0.16933638443935928,0.27977315689981097,0.16263736263736264
r20,147,01,unknown,unknown,c242670923d4570dad80a13d23e222d7,50176,0,509,0.83,0,0,0,50176,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,c28018f41a6b509798a902644b3263a2,50176,0,0,0.83,0,1255,0,48921,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,c2ccc6a9ed825c82b0c8a657c3ef79bc,50176,0,0,0.83,0,233,0,49943,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,c2ede6dc9b5e5364ac780b056145277c,50176,0,0,0.83,0,0,0,50176,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,c363619e2b6458bdbdc6072a68999177,50176,0,0,0.83,0,8840,0,41336,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,c3c6f8a6c4bd5dafa6237a112d50d093,50176,0,0,0.83,0,3891,0,46285,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,c41ae6b792255eadada46302c9857217,50176,0,0,0.83,0,1326,0,48850,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,c505d752f6eb5a9c96dd25c2340e5ef9,50176,0,0,0.83,0,45,0,50131,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,c5b579503f1c5e0b97e4eccba3fea10d,50176,0,0,0.83,0,1789,0,48387,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,c5e117a4d0825145ba2db8d031f684b3,50176,3596,1638,0.83,3390,3442,206,43138,0.4961943793911007,0.942714126807564,0.6501726121979287,0.4816709292412617
r20,147,01,unknown,unknown,c8366c04faaa5553a5c139e0b21b4fe0,50176,0,950,0.83,0,909,0,49267,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,c83a1efd136a5c76887410fbc43b5bd9,50176,0,0,0.83,0,1117,0,49059,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,c83bc54037b45bd4bb21a942317b9f6d,50176,0,0,0.83,0,703,0,49473,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,c87b10e3531659b787866d068de7233e,50176,0,0,0.83,0,1550,0,48626,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,c8ade7c86fef5bf588dc27458a543501,50176,0,0,0.83,0,24,0,50152,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,c8ed01ddda215582bf26794904ba3415,50176,0,0,0.83,0,232,0,49944,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,c9f8ace63045581dba1c4a23482eacd5,50176,0,0,0.83,0,3683,0,46493,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,ca39a6ae81a75f53adf0cbbfa4d92252,50176,0,0,0.83,0,289,0,49887,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,ca914cc921ec5bed9adc78a7a5be2c5e,50176,0,0,0.83,0,306,0,49870,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,cab26e41f0fa53968c9b2098e2e0c46a,50176,0,0,0.83,0,3178,0,46998,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,cb178e2a52f9520a81a4af209a5d2690,50176,0,0,0.83,0,136,0,50040,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,cb6c537fc5a15b9c8555896888ea5df1,50176,0,0,0.83,0,1390,0,48786,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,cd27e666874b5dcd9a662266195001a4,50176,0,0,0.83,0,743,0,49433,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,ce0607728ab058f2935b799ec78dbc1d,50176,0,0,0.83,0,836,0,49340,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,cf505cd6ab245148bab451dc2411e8a2,50176,179,0,0.83,127,82,52,49915,0.6076555023923444,0.7094972067039106,0.6546391752577319,0.48659003831417624
r20,147,01,unknown,unknown,cf789bf8517a5751bfd35922be49bee3,50176,0,271,0.83,0,103,0,50073,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,cfb506ca4d525e69904f5d3a24c2dba6,50176,0,0,0.83,0,206,0,49970,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,cff36a12528953ddacdc93b45de414c0,50176,0,0,0.83,0,713,0,49463,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,d011d43bc8f65c4fa1b874db2dcdb5d3,50176,0,0,0.83,0,567,0,49609,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,d01da68ea4d25c96b4d7251fb90a0871,50176,0,0,0.83,0,193,0,49983,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,d029c724c7e258ee8852a6178ccade52,50176,0,0,0.83,0,1309,0,48867,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,d1be37a52214592ab0e8b907e52e7147,50176,0,0,0.83,0,6,0,50170,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,d233ada880ef572d950c8651d2145e52,50176,0,0,0.83,0,20,0,50156,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,d2ea2ab8c44358efb675c12c0f22b29c,50176,0,0,0.83,0,1533,0,48643,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,d3a7720260df5aa7a8d6e1296a397f5d,50176,0,0,0.83,0,688,0,49488,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,d3df148024c5515dbe8bda5ae3311492,50176,0,0,0.83,0,2287,0,47889,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,d46e5d1223425cd68448b16f98bde1e7,50176,0,0,0.83,0,13796,0,36380,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,d485ec1420365bab9a4be69a69a696c6,50176,0,0,0.83,0,37,0,50139,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,d4e866ee5fa65e03912673dd1734b926,50176,53,1589,0.83,28,900,25,49223,0.03017241379310345,0.5283018867924528,0.05708460754332314,0.02938090241343127
r20,147,01,unknown,unknown,d5699df14f065962b32e96bbeab9eb16,50176,1905,84,0.83,1074,47,831,48224,0.9580731489741302,0.5637795275590551,0.7098479841374752,0.5502049180327869
r20,147,01,unknown,unknown,d5dd8ff9344753e8a730f74887ca8e69,50176,0,0,0.83,0,584,0,49592,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,d66aad52828e5d9891fbaccf3f87c837,50176,0,0,0.83,0,484,0,49692,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,d7bcedb92e795e50b678b14cb18106f0,50176,0,0,0.83,0,165,0,50011,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,d8155bd963d3586daff9c1a5159ab725,50176,225,2299,0.83,126,322,99,49629,0.28125,0.56,0.37444279346211,0.2303473491773309
r20,147,01,unknown,unknown,d8332b18bf06514ab9d3830e1bba779b,50176,0,0,0.83,0,352,0,49824,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,d8e5731ee9c25d72a88e7d50dac09c04,50176,6723,328,0.83,5997,977,726,42476,0.8599082305706911,0.8920124944221329,0.875666204278309,0.7788311688311689
r20,147,01,unknown,unknown,d90720d550c0533bb88e32e2ec63aefd,50176,0,0,0.83,0,2699,0,47477,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,d9a2346db67c5bd9a9a5a8148877ea85,50176,229,2699,0.83,141,821,88,49126,0.14656964656964658,0.6157205240174672,0.2367758186397985,0.13428571428571429
r20,147,01,unknown,unknown,daf1aaff6a97593aaf050a65b55977d6,50176,0,0,0.83,0,14854,0,35322,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,db24563145cc53e9bc64d6776b39febf,50176,0,0,0.83,0,25779,0,24397,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,db39c2cfcd5f5e8187900504f83a5856,50176,0,0,0.83,0,17007,0,33169,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,dc44b61db61a5d81b369ee8a605141ff,50176,0,1214,0.83,0,989,0,49187,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,dcc771dc0f425a08a0acef70f5a5872b,50176,0,0,0.83,0,55,0,50121,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,dd77c86e341a5dfdbd447fa8835254d9,50176,218,0,0.83,218,6793,0,43165,0.03109399515047782,1.0,0.060312629685986996,0.03109399515047782
r20,147,01,unknown,unknown,ddf669447ab65da394a8efe201739a26,50176,0,751,0.83,0,3258,0,46918,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,de49442982085bea8f0e2e27d5f32ff2,50176,304,965,0.83,220,1143,84,48729,0.16140865737344093,0.7236842105263158,0.26394721055788845,0.1520387007601935
r20,147,01,unknown,unknown,df65593fa1ba55f6b7ddf25e463561f5,50176,0,0,0.83,0,353,0,49823,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,dfd153adc103583bb4d715c6d9242803,50176,0,0,0.83,0,746,0,49430,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,e0cacf5d36955eda8f3f4924a40e8923,50176,672,3628,0.83,375,3352,297,46152,0.10061711832573116,0.5580357142857143,0.17049329393043874,0.09319085487077534
r20,147,01,unknown,unknown,e0f2b105b307539fa60c848bc0d7d1e8,50176,0,0,0.83,0,192,0,49984,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,e2e3e3ee6cef5c9db13f48ed062f3438,50176,0,891,0.83,0,20896,0,29280,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,e3ca005388155304b1eb8e297248f6cf,50176,0,0,0.83,0,1012,0,49164,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,e40c156739925cb98e204e6a2fb5f2c9,50176,0,0,0.83,0,559,0,49617,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,e42c756823b850f38ad97f22f07c3590,50176,1068,0,0.83,823,710,245,48398,0.5368558382257013,0.7705992509363296,0.6328335255670896,0.4628796400449944
r20,147,01,unknown,unknown,e490e06776ce553bbddbe4fd0676c7cd,50176,3486,813,0.83,2072,213,1414,46477,0.9067833698030635,0.5943775100401606,0.7180731242418992,0.5601513922681806
r20,147,01,unknown,unknown,e4b29fabdb3853e49fad5f2d5c21cacd,50176,0,0,0.83,0,3,0,50173,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,e5dca4fafd8455b695ccfc0d577c28e4,50176,0,765,0.83,0,21,0,50155,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,e6c0a83354065f838a28dfa553989bd4,50176,0,0,0.83,0,180,0,49996,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,e702bf12b56e5d4fa70040c6fa3bf9d9,50176,0,0,0.83,0,911,0,49265,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,e7da345535c058ca8bbf2478e2c4a936,50176,0,719,0.83,0,517,0,49659,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,e8817e24733a58798cfba6ec9e4eba7f,50176,0,0,0.83,0,3262,0,46914,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,e9bb752bda2758969cbae56ee553bfc7,50176,0,0,0.83,0,1260,0,48916,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,ea3faf68848f5f26800afeebf38e3583,50176,0,0,0.83,0,1201,0,48975,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,eb62246295ca554d9d9de4137a3061f4,50176,0,0,0.83,0,463,0,49713,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,ec20eb28f7535c3f8b7b650297ef8f7e,50176,0,0,0.83,0,2716,0,47460,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,ec9906a19caa58449877661832c56e8c,50176,0,0,0.83,0,1262,0,48914,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,edf09ffa468f5d978313a58675dd17d9,48289,9,5199,0.83,0,6963,9,41317,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,ef541349c2015aa4a1659e383415ec43,50176,0,0,0.83,0,8464,0,41712,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,efdfeb10292c5cc79b8537b3b52f976d,50176,0,0,0.83,0,1310,0,48866,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,f00e4641d7ec5802ac268a67a41dddbc,50176,0,0,0.83,0,544,0,49632,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,f02715b883435a86b2faf2cfef007707,50176,0,0,0.83,0,2378,0,47798,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,f09a25beb09f5b8e844f0a353b96ccff,50176,0,0,0.83,0,12,0,50164,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,f1710889f4135fd09e2f958fb662f193,50176,1398,0,0.83,1211,916,187,47862,0.5693464974141984,0.8662374821173104,0.6870921985815602,0.5233362143474503
r20,147,01,unknown,unknown,f1f7e20a575752e7abc9c5291d041612,34518,0,921,0.83,0,1635,0,32883,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,f2515bbd086d5b0fbbca916e0b83b250,50176,0,0,0.83,0,403,0,49773,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,f39726a9d9b85d38b1dc6d667d7e990f,50176,0,0,0.83,0,0,0,50176,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,f3ef7bb69e3e5f8e84ea5efe01a7229b,50176,0,0,0.83,0,1501,0,48675,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,f511f19981d5599aba495a07a3ce0a9e,50176,0,0,0.83,0,527,0,49649,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,f5490b72eda25695b628ec2bd6295b2b,50176,0,0,0.83,0,2222,0,47954,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,f559e7e0841a598abda30cc33ada793d,50176,0,0,0.83,0,947,0,49229,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,f5deb859302c56b39b9c22dd325307e1,50176,0,0,0.83,0,15,0,50161,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,f7420eeb6bdd50028ac19f1a4a7f033a,50176,0,0,0.83,0,15,0,50161,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,f87e5f66c2bc5262ad83caf484794111,50176,0,0,0.83,0,1140,0,49036,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,f8fcac9e021951af8cdcab88c2c75dbb,50176,0,0,0.83,0,0,0,50176,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,f989bb74dcc452a9bf2770b45e5163d5,50176,0,0,0.83,0,0,0,50176,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,f9eb6773540c5f20a87c005f16b9229e,50176,7790,68,0.83,6928,1828,862,40558,0.7912288716308817,0.8893453145057766,0.8374229421008098,0.7203160740278645
r20,147,01,unknown,unknown,faecf74a502a5069b88bd8a5ac1ebb06,50176,3039,0,0.83,2717,1519,322,45618,0.6414069877242682,0.8940440934517934,0.7469415807560138,0.596094778411584
r20,147,01,unknown,unknown,fb2affad6bbd57c4bfc79838260fbbd2,50176,0,0,0.83,0,679,0,49497,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,fb58edb11b92537a8b1d06ae29881f17,50176,0,0,0.83,0,226,0,49950,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,fb7515f42ea859b4b419d58e637b70d7,50176,0,0,0.83,0,0,0,50176,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,fba48b669af75a1f8ab012b1455bc2b8,50176,0,0,0.83,0,1752,0,48424,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,fdaa76fd11425a98b1c025288f2780d7,50176,0,0,0.83,0,1008,0,49168,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,fe2cde7e5ace5997a126f07253594b03,50176,0,0,0.83,0,382,0,49794,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,fe921dda0ed551f38cc5cca43c76fb1d,50176,0,0,0.83,0,6531,0,43645,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,fea85300453f56a48989d75c6cdb7eb3,50176,0,0,0.83,0,3371,0,46805,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,ff49554a66415cdcbe8ebfc5e3344ad4,50176,0,0,0.83,0,10,0,50166,0.0,0.0,0.0,0.0
r20,147,01,unknown,unknown,ffa91c0a046b584dbca9b06f3636d193,50176,0,0,0.83,0,156,0,50020,0.0,0.0,0.0,0.0
r20,147,02,unknown,unknown,001e698410005bbb8533b25b0a948620,50176,0,4317,0.83,0,4333,0,45843,0.0,0.0,0.0,0.0
r20,147,02,unknown,unknown,0087a933b10b5867afa1dd9f8133b3d8,50176,0,0,0.83,0,13492,0,36684,0.0,0.0,0.0,0.0
r20,147,02,unknown,unknown,017d1b7c2e1455e99cfcdb62436780f9,50176,0,0,0.83,0,184,0,49992,0.0,0.0,0.0,0.0
r20,147,02,unknown,unknown,02f5204c19a15404a1096350f960bfa5,50176,0,0,0.83,0,14411,0,35765,0.0,0.0,0.0,0.0
r20,147,02,unknown,unknown,03c2851e94725f36a3de945825039235,50176,0,0,0.83,0,4055,0,46121,0.0,0.0,0.0,0.0
r20,147,02,unknown,unknown,04187d4c9ce7537a97de67c91253e40d,50176,0,0,0.83,0,0,0,50176,0.0,0.0,0.0,0.0
r20,147,02,unknown,unknown,04214cb8369653c1a4511f6e0e696778,50176,0,0,0.83,0,41464,0,8712,0.0,0.0,0.0,0.0
r20,147,02,unknown,unknown,04c9eb25ecc95a33b785a5553bd6f92b,50176,0,0,0.83,0,22507,0,27669,0.0,0.0,0.0,0.0
r20,147,02,unknown,unknown,04db955c34c35bd6999dc7531fac2f9c,50176,388,0,0.83,142,2096,246,47692,0.06344950848972297,0.36597938144329895,0.10814927646610815,0.0571658615136876
r20,147,02,unknown,unknown,04e5e720436a5632a233dc508a940f59,50176,0,0,0.83,0,1532,0,48644,0.0,0.0,0.0,0.0
r20,147,02,unknown,unknown,04fc03b910c65bc1b67ff337cb439189,50176,0,0,0.83,0,49342,0,834,0.0,0.0,0.0,0.0
r20,147,02,unknown,unknown,05a9775cd0c152ccb6273b19d63ef376,50176,0,0,0.83,0,49412,0,764,0.0,0.0,0.0,0.0
r20,147,02,unknown,unknown,060c7bc8873e5a529029e42384503513,50176,0,0,0.83,0,1132,0,49044,0.0,0.0,0.0,0.0
r20,147,02,unknown,unknown,068032d9964f5324bd804715ebf41688,50176,0,0,0.83,0,26007,0,24169,0.0,0.0,0.0,0.0
r20,147,02,unknown,unknown,07e4bebb5d925a249769e01ef556b343,50176,0,0,0.83,0,49699,0,477,0.0,0.0,0.0,0.0
r20,147,02,unknown,unknown,082857b4d5705582a861e2db6af3caf5,50176,0,0,0.83,0,6346,0,43830,0.0,0.0,0.0,0.0
r20,147,02,unknown,unknown,08299fe385f55168a07433cfc6499c55,50176,0,0,0.83,0,4861,0,45315,0.0,0.0,0.0,0.0
r20,147,02,unknown,unknown,08e10e00dd69597f83d83f8c572c248c,50176,0,0,0.83,0,4695,0,45481,0.0,0.0,0.0,0.0
r20,147,02,unknown,unknown,094a3a0901335304898dec28296daaa9,50176,0,0,0.83,0,1928,0,48248,0.0,0.0,0.0,0.0
r20,147,02,unknown,unknown,09dc49422c8557fea447ec510b45380a,50176,0,0,0.83,0,787,0,49389,0.0,0.0,0.0,0.0
r20,147,02,unknown,unknown,0a9becb7faa85806a2e325ab86b7deea,50176,0,0,0.83,0,8263,0,41913,0.0,0.0,0.0,0.0
r20,147,02,unknown,unknown,0ad9cf624c1c5b4cae8e980a9f5e75a4,50176,0,0,0.83,0,2032,0,48144,0.0,0.0,0.0,0.0
r20,147,02,unknown,unknown,0af1f576de905cd799e5c60b529c8f28,50176,0,1076,0.83,0,961,0,49215,0.0,0.0,0.0,0.0
r20,147,02,unknown,unknown,0c198f6c30205a0fa24f4bb39d359b14,50176,0,0,0.83,0,45305,0,4871,0.0,0.0,0.0,0.0
r20,147,02,unknown,unknown,0c23956551cc596eb9a79eec0b5f6569,50176,0,0,0.83,0,816,0,49360,0.0,0.0,0.0,0.0
r20,147,02,unknown,unknown,0c2bab8103a65cce8463a75b955cb5b8,50176,0,0,0.83,0,43168,0,7008,0.0,0.0,0.0,0.0
r20,147,02,unknown,unknown,0c54a653e15f5cf5b54b362ba64b56de,50176,0,0,0.83,0,8768,0,41408,0.0,0.0,0.0,0.0
r20,147,02,unknown,unknown,0d57f1cb467c5d12bc828180e244fb38,50176,9825,29059,0.83,9825,36782,0,3569,0.21080524384749072,1.0,0.3482066912390133,0.21080524384749072
r20,147,02,unknown,unknown,0e483a06e79259398405ea5cd8cde32c,50176,0,0,0.83,0,31166,0,19010,0.0,0.0,0.0,0.0
r20,147,02,unknown,unknown,0e9b737a88405e53a7589d578336576e,50176,0,0,0.83,0,7591,0,42585,0.0,0.0,0.0,0.0
r20,147,02,unknown,unknown,0ea3c752eb04519db76db9e5e3d830fd,50176,1043,27138,0.83,958,27751,85,21382,0.033369326691978125,0.9185043144774688,0.06439903199784888,0.03327082030978676
r20,147,02,unknown,unknown,0f541c7604a15caab139aaccd3a8a2ba,50176,2239,0,0.83,1749,1688,490,46249,0.5088740180389875,0.7811523001339884,0.6162790697674418,0.44537815126050423
r20,147,02,unknown,unknown,0fc3ebb8e942551780286a5d528a785d,50176,0,0,0.83,0,7374,0,42802,0.0,0.0,0.0,0.0
r20,147,02,unknown,unknown,109236fd41ab585380782e5843aafe12,50176,0,0,0.83,0,419,0,49757,0.0,0.0,0.0,0.0
r20,147,02,unknown,unknown,109e39142a7e5f7b8250446a1e1da0cc,50176,0,0,0.83,0,0,0,50176,0.0,0.0,0.0,0.0
r20,147,02,unknown,unknown,121130dc209558919eb56feb5174e20e,50176,0,0,0.83,0,0,0,50176,0.0,0.0,0.0,0.0
r20,147,02,unknown,unknown,128842d7b1c456619b6be84bd1f4a49a,50176,0,0,0.83,0,44318,0,5858,0.0,0.0,0.0,0.0
r20,147,02,unknown,unknown,12c1859858775bd7967a092378efd441,50176,0,0,0.83,0,3057,0,47119,0.0,0.0,0.0,0.0
r20,147,02,unknown,unknown,1310560638f955d48f2b2be1f7cc6dd8,50176,0,0,0.83,0,8741,0,41435,0.0,0.0,0.0,0.0
r20,147,02,unknown,unknown,1320411c50b15e0d99498c1fdac30158,50176,0,0,0.83,0,2543,0,47633,0.0,0.0,0.0,0.0
r20,147,02,unknown,unknown,142160e61cb15889a69fa49bdf4912e4,50176,0,0,0.83,0,434,0,49742,0.0,0.0,0.0,0.0
r20,147,02,unknown,unknown,149d916ef6ad54ee917a1d135a221275,50176,0,0,0.83,0,967,0,49209,0.0,0.0,0.0,0.0
r20,147,02,unknown,unknown,17311c6b1fcc57a0b6875b53410103e4,50176,0,0,0.83,0,113,0,50063,0.0,0.0,0.0,0.0
r20,147,02,unknown,unknown,17521a8f8c5650c188d600b9d1590540,50176,0,0,0.83,0,6210,0,43966,0.0,0.0,0.0,0.0
r20,147,02,unknown,unknown,17729e06b4b853adbf5d97bf588dfb12,50176,0,0,0.83,0,2249,0,47927,0.0,0.0,0.0,0.0
r20,147,02,unknown,unknown,17da26869c195c83b73e8f6945cb688b,50176,0,184,0.83,0,12639,0,37537,0.0,0.0,0.0,0.0
r20,147,02,unknown,unknown,19394d43538755f7929d587a482567b0,50176,0,0,0.83,0,199,0,49977,0.0,0.0,0.0,0.0
r20,147,02,unknown,unknown,197711ab447551339dfcd7351efe5832,50176,0,0,0.83,0,1647,0,48529,0.0,0.0,0.0,0.0
r20,147,02,unknown,unknown,19a2728c39b652a094579e604ffab21e,50176,0,0,0.83,0,22352,0,27824,0.0,0.0,0.0,0.0
r20,147,02,unknown,unknown,19c8a2e4e36354e69344b0ea76002def,50176,0,0,0.83,0,8550,0,41626,0.0,0.0,0.0,0.0
r20,147,02,unknown,unknown,1a2934c6e38e54298855d0a1b74e5f0b,50176,0,0,0.83,0,886,0,49290,0.0,0.0,0.0,0.0
r20,147,02,unknown,unknown,1aec993ff3365db3b2a08e992eecc0d8,50176,0,0,0.83,0,43746,0,6430,0.0,0.0,0.0,0.0
r20,147,02,unknown,unknown,1b70da9581275054946cf021ac30b29d,50176,574,0,0.83,266,682,308,48920,0.2805907172995781,0.4634146341463415,0.34954007884362687,0.21178343949044587
r20,147,02,unknown,unknown,1b9586b32b915f35a27763b50a745d1c,50176,0,0,0.83,0,19926,0,30250,0.0,0.0,0.0,0.0
r20,147,02,unknown,unknown,1bc1fcb749c555bb874863080c847af8,50176,0,0,0.83,0,42382,0,7794,0.0,0.0,0.0,0.0
r20,147,02,unknown,unknown,1bccc79f59805dcbab7eae7c08e237ec,50176,0,0,0.83,0,3056,0,47120,0.0,0.0,0.0,0.0
r20,147,02,unknown,unknown,1c47968467a255ee97e49f41adcbc8f9,50176,0,0,0.83,0,16654,0,33522,0.0,0.0,0.0,0.0
r20,147,02,unknown,unknown,1c5478092d565cfab7cfece354ba35e5,50176,0,0,0.83,0,18209,0,31967,0.0,0.0,0.0,0.0
r20,147,02,unknown,unknown,1cf13d025ab654e38ae86d8dbd2ccd4d,50176,0,0,0.83,0,46866,0,3310,0.0,0.0,0.0,0.0
r20,147,02,unknown,unknown,1e218a6a687250aba10777083a3dce73,50176,0,0,0.83,0,10,0,50166,0.0,0.0,0.0,0.0
r20,147,02,unknown,unknown,1e2f92c33aef56e18c65960323a42014,50176,0,0,0.83,0,8759,0,41417,0.0,0.0,0.0,0.0
r20,147,02,unknown,unknown,1e5f31054a0b54508dd13c55895e2585,50176,0,0,0.83,0,49882,0,294,0.0,0.0,0.0,0.0
r20,147,02,unknown,unknown,1f004887e7665115aaa51474c81823ff,50176,0,366,0.83,0,17985,0,32191,0.0,0.0,0.0,0.0
r20,147,02,unknown,unknown,1f806380f0b15ba49abe30e331769978,50176,0,0,0.83,0,930,0,49246,0.0,0.0,0.0,0.0
