event,aoi,region,aoi_name,grid_id,model_arm,model_name,threshold,valid_pixels,flood_pixels,permanent_water_pixels,tp,fp,fn,tn,precision,recall,f1,iou,fp_per_flood,fn_per_flood,outcome_status,grid_key,valid_fraction,flood_fraction,permanent_water_fraction,dem_mean,dem_std,dem_q10,dem_q90,slope_mean,slope_std,slope_q90,local_relief,local_hand_proxy,post_vv_mean_db,post_vh_mean_db,vv_drop_mean_db,vh_drop_mean_db,texture_proxy_vv_std_db,texture_proxy_vh_std_db,covariate_status,grid_uid,nonflood_pixels,fp_rate_valid,fp_rate_nonflood,predicted_positive_rate,sar_drop_signal_db,texture_score_raw,weak_sar_drop_score,obs_ambiguity_score,hydro_implausibility_score,signal_level,memory_level,ambiguity_level,hydro_control_group,signal_memory_cell,mechanism_regime
1111004,1,USA,Houston,030d8e42daa3567299e09453f0a4291e,observed_deep_sar_only,r19,0.85,50176,3794,0,0,0,3794,46382,0.0,0.0,0.0,0.0,0.0,1.0,observed_existing_model_output,030d8e42daa3567299e09453f0a4291e,1.0,0.0756138392857142,0.0,10.511699676513672,1.794968843460083,8.550949096679688,12.515405654907228,0.1560118496417999,0.1174613907933235,0.3057624399662018,3.964456558227539,1.9607505798339844,-10.232711791992188,-15.09274959564209,-1.0811107158660889,-1.1564234495162964,2.21121883392334,2.6367404460906982,local_kuro_layers_only,1111004_1_030d8e42daa3567299e09453f0a4291e,46382,0.0,0.0,0.0,1.1187670826911926,0.4451566951566952,0.41951566951566954,0.4323361823361824,0.43416666666666665,moderate_signal,no_or_trace_memory,mid_ambiguity,other,moderate_signal__no_or_trace_memory,signal_rich_low_memory
1111004,1,USA,Houston,0316e5612cc4588a8b657a1ae29025af,observed_deep_sar_only,r19,0.85,50176,2053,0,0,0,2053,48123,0.0,0.0,0.0,0.0,0.0,1.0,observed_existing_model_output,0316e5612cc4588a8b657a1ae29025af,1.0,0.0409159757653061,0.0,33.395877838134766,1.973006248474121,30.77133178710937,35.892967224121094,0.2022104859352111,0.1185332909226417,0.3638630211353302,5.121635437011719,2.62454605102539,-9.575549125671388,-15.509444236755373,-1.3473056554794312,-1.0255372524261477,2.461443424224853,2.2341108322143555,local_kuro_layers_only,1111004_1_0316e5612cc4588a8b657a1ae29025af,48123,0.0,0.0,0.0,1.1864214539527893,0.40954415954415957,0.3995726495726496,0.4045584045584046,0.6575000000000001,weak_signal,no_or_trace_memory,mid_ambiguity,other,weak_signal__no_or_trace_memory,low_signal_low_memory
1111004,1,USA,Houston,031904421fa95f1c9f38cc32dd0ca72b,observed_deep_sar_only,r19,0.85,50176,1834,0,0,0,1834,48342,0.0,0.0,0.0,0.0,0.0,1.0,observed_existing_model_output,031904421fa95f1c9f38cc32dd0ca72b,1.0,0.0365513392857142,0.0,20.507896423339844,1.1988071203231812,19.26049041748047,21.561912536621094,0.1279429048299789,0.1080485060811042,0.2172278463840484,2.301422119140625,1.247406005859375,-9.703181266784668,-14.453551292419434,-2.959101438522339,-2.6555263996124268,2.159382104873657,2.1090686321258545,local_kuro_layers_only,1111004_1_031904421fa95f1c9f38cc32dd0ca72b,48342,0.0,0.0,0.0,2.807313919067383,0.34259259259259256,0.12037037037037035,0.23148148148148145,0.1575,weak_signal,no_or_trace_memory,low_ambiguity,other,weak_signal__no_or_trace_memory,low_signal_low_memory
1111004,1,USA,Houston,0321195a17c85388b004ffbdbfa6c6b4,observed_deep_sar_only,r19,0.85,50176,375,0,0,0,375,49801,0.0,0.0,0.0,0.0,0.0,1.0,observed_existing_model_output,0321195a17c85388b004ffbdbfa6c6b4,1.0,0.0074736926020408,0.0,46.59919738769531,2.7698798179626465,43.26392364501953,49.94515228271485,0.177636981010437,0.1041748523712158,0.3104559779167175,6.6812286376953125,3.335273742675781,-9.83970069885254,-14.704353332519531,-2.2332603931427,-2.4715359210968018,1.3041014671325684,1.4152352809906006,local_kuro_layers_only,1111004_1_0321195a17c85388b004ffbdbfa6c6b4,49801,0.0,0.0,0.0,2.352398157119751,0.08048433048433049,0.1773504273504274,0.12891737891737892,0.6908333333333333,weak_signal,no_or_trace_memory,low_ambiguity,other,weak_signal__no_or_trace_memory,low_signal_low_memory
1111004,1,USA,Houston,032a13b001cf5fc691ebe603bd70abc2,observed_deep_sar_only,r19,0.85,50176,2685,0,0,0,2685,47491,0.0,0.0,0.0,0.0,0.0,1.0,observed_existing_model_output,032a13b001cf5fc691ebe603bd70abc2,1.0,0.0535116390306122,0.0,17.773605346679688,2.511861562728882,15.591245651245115,22.405574798583984,0.1461753994226455,0.1065262258052825,0.2829833626747131,6.814329147338867,2.1823596954345703,-9.658863067626951,-15.679348945617676,-0.2882770001888275,0.7245246767997742,2.2856900691986084,2.8121893405914307,local_kuro_layers_only,1111004_1_032a13b001cf5fc691ebe603bd70abc2,47491,0.0,0.0,0.0,0.14413850009441376,0.4850427350427351,0.6873219373219372,0.5861823361823362,0.5441666666666666,moderate_signal,no_or_trace_memory,mid_ambiguity,other,moderate_signal__no_or_trace_memory,signal_rich_low_memory
1111004,1,USA,Houston,033c39bd91005414a1e00b863b63c1da,observed_deep_sar_only,r19,0.85,50176,518,0,0,0,518,49658,0.0,0.0,0.0,0.0,0.0,1.0,observed_existing_model_output,033c39bd91005414a1e00b863b63c1da,1.0,0.0103236607142857,0.0,15.245166778564451,1.1635109186172483,13.80238151550293,16.7174129486084,0.1758828908205032,0.112729787826538,0.3243180513381958,2.9150314331054688,1.4427852630615234,-8.631693840026855,-13.199243545532228,-1.1266154050827026,-2.270374298095703,1.5657962560653689,1.8437857627868648,local_kuro_layers_only,1111004_1_033c39bd91005414a1e00b863b63c1da,49658,0.0,0.0,0.0,1.6984948515892029,0.202991452991453,0.28846153846153844,0.24572649572649571,0.3775,weak_signal,no_or_trace_memory,low_ambiguity,other,weak_signal__no_or_trace_memory,low_signal_low_memory
1111004,1,USA,Houston,033fa03312a85b519458bf856bca029d,observed_deep_sar_only,r19,0.85,50176,163,0,0,0,163,50013,0.0,0.0,0.0,0.0,0.0,1.0,observed_existing_model_output,033fa03312a85b519458bf856bca029d,1.0,0.0032485650510204,0.0,102.87948608398438,6.724605560302734,94.0,112.35778045654295,0.2616363763809204,0.1400483846664428,0.4520771503448486,18.35778045654297,8.879486083984375,-10.237126350402832,-15.930103302001951,-3.1879091262817383,-2.938878536224365,1.6850990056991575,1.5160542726516724,local_kuro_layers_only,1111004_1_033fa03312a85b519458bf856bca029d,50013,0.0,0.0,0.0,3.0633938312530518,0.16452991452991453,0.10612535612535612,0.1353276353276353,0.9608333333333334,weak_signal,no_or_trace_memory,low_ambiguity,other,weak_signal__no_or_trace_memory,low_signal_low_memory
1111004,1,USA,Houston,0351320554d1504a8613ff73dccc2ff6,observed_deep_sar_only,r19,0.85,50176,600,0,0,0,600,49576,0.0,0.0,0.0,0.0,0.0,1.0,observed_existing_model_output,0351320554d1504a8613ff73dccc2ff6,1.0,0.0119579081632653,0.0,40.27847290039063,1.5085402727127075,38.44255447387695,42.1624755859375,0.1696548014879226,0.1025489270687103,0.3097379803657532,3.719921112060547,1.835918426513672,-9.166232109069824,-14.112715721130373,-1.9209462404251096,-2.346959114074707,1.401232361793518,1.6063940525054932,local_kuro_layers_only,1111004_1_0351320554d1504a8613ff73dccc2ff6,49576,0.0,0.0,0.0,2.1339526772499084,0.12891737891737892,0.20584045584045585,0.16737891737891739,0.44083333333333335,weak_signal,no_or_trace_memory,low_ambiguity,other,weak_signal__no_or_trace_memory,low_signal_low_memory
1111004,1,USA,Houston,03633fb907365d31b1ea12696d63860d,observed_deep_sar_only,r19,0.85,49554,0,0,0,193,0,49361,0.0,0.0,0.0,0.0,,,observed_existing_model_output,03633fb907365d31b1ea12696d63860d,0.9876036352040816,0.0,0.0,35.39994812011719,4.297738075256348,31.143510818481445,42.36217498779297,0.2781004309654236,0.1975342333316803,0.5567535758018494,11.218664169311523,4.256437301635742,-9.05573844909668,-14.06253433227539,-1.5183860063552856,-1.5714945793151855,2.009154319763184,1.9428553581237795,local_kuro_layers_only,1111004_1_03633fb907365d31b1ea12696d63860d,49554,0.0038947410905275054,0.0038947410905275054,0.0038947410905275054,1.5449402928352356,0.3041310541310541,0.3198005698005698,0.31196581196581197,0.8908333333333335,no_or_trace_signal,no_or_trace_memory,low_ambiguity,hydrologic_negative_control,no_or_trace_signal__no_or_trace_memory,hydrologic_negative_control
1111004,1,USA,Houston,037a9abfd6525bdf89e3717e4f3c1259,observed_deep_sar_only,r19,0.85,50176,0,0,0,0,0,50176,0.0,0.0,0.0,0.0,,,observed_existing_model_output,037a9abfd6525bdf89e3717e4f3c1259,1.0,0.0,0.0,8.678520202636719,1.0133298635482788,7.412413597106934,9.992110252380373,0.1527373939752578,0.0874923691153526,0.2706101536750793,2.579696655273437,1.2661066055297852,-8.593626976013184,-14.080163955688477,-0.6760805249214172,-1.5323007106781006,1.4301714897155762,1.971588373184204,local_kuro_layers_only,1111004_1_037a9abfd6525bdf89e3717e4f3c1259,50176,0.0,0.0,0.0,1.104190617799759,0.19444444444444445,0.42236467236467234,0.3084045584045584,0.2575,no_or_trace_signal,no_or_trace_memory,low_ambiguity,other,no_or_trace_signal__no_or_trace_memory,low_signal_low_memory
1111004,1,USA,Houston,03823fad02435a6ca34a676c72946372,observed_deep_sar_only,r19,0.85,50176,484,0,0,0,484,49692,0.0,0.0,0.0,0.0,0.0,1.0,observed_existing_model_output,03823fad02435a6ca34a676c72946372,1.0,0.0096460459183673,0.0,17.97964859008789,1.5111167430877686,16.333099365234375,20.0,0.1092501655220985,0.074001170694828,0.2051163613796234,3.666900634765625,1.6465492248535156,-9.044559478759766,-13.991060256958008,-1.5510634183883667,-2.147534847259521,1.811289668083191,2.1104490756988525,local_kuro_layers_only,1111004_1_03823fad02435a6ca34a676c72946372,49692,0.0,0.0,0.0,1.8492991328239439,0.29985754985754987,0.24287749287749283,0.27136752136752135,0.2608333333333333,weak_signal,no_or_trace_memory,low_ambiguity,other,weak_signal__no_or_trace_memory,low_signal_low_memory
1111004,1,USA,Houston,038747338e99565ea89f9f34a3190ec7,observed_deep_sar_only,r19,0.85,50176,6527,370,13,0,6514,43649,1.0,0.0019917266738164,0.0039755351681957,0.0019917266738164,0.0,0.9980082733261836,observed_existing_model_output,038747338e99565ea89f9f34a3190ec7,1.0,0.1300821109693877,0.0073740433673469,19.779924392700195,2.558679342269897,17.121912002563477,23.83805084228516,0.1747702360153198,0.1053177639842033,0.306753545999527,6.71613883972168,2.6580123901367188,-10.583802223205566,-16.32647132873535,-0.2469469904899597,0.7314174175262451,2.716228008270264,3.328311920166016,local_kuro_layers_only,1111004_1_038747338e99565ea89f9f34a3190ec7,43649,0.0,0.0,0.00025908801020408165,0.12347349524497984,0.6032763532763533,0.6901709401709402,0.6467236467236468,0.6475,moderate_signal,moderate_memory,mid_ambiguity,other,moderate_signal__moderate_memory,mixed_transition
1111004,1,USA,Houston,038df5da71d35c5bbe0e454ba2e5d313,observed_deep_sar_only,r19,0.85,22425,683,1484,115,766,568,20976,0.1305334846765039,0.1683748169838946,0.1470588235294117,0.0793650793650793,1.1215226939970715,0.8316251830161054,observed_existing_model_output,038df5da71d35c5bbe0e454ba2e5d313,0.4469268176020408,0.0304570791527313,0.0661761426978818,-440.9187622070313,3295.63720703125,1.5969998836517334,4.251328468322754,76.33385467529297,436.44140625,0.2994857430458069,2.6543285846710205,-442.515762090683,-10.922809600830078,-15.262788772583008,-1.528491497039795,-2.020148754119873,1.843490719795227,3.0201478004455566,local_kuro_layers_only,1111004_1_038df5da71d35c5bbe0e454ba2e5d313,21742,0.03415830546265329,0.03523134946187103,0.039286510590858414,1.774320125579834,0.4551282051282051,0.2713675213675214,0.3632478632478633,0.3941666666666667,weak_signal,high_memory,mid_ambiguity,other,weak_signal__high_memory,memory_dominated_low_signal
1111004,1,USA,Houston,039a0fed4c365f979473c6452538d7c6,observed_deep_sar_only,r19,0.85,50176,1833,0,0,1,1833,48342,0.0,0.0,0.0,0.0,0.000545553737043,1.0,observed_existing_model_output,039a0fed4c365f979473c6452538d7c6,1.0,0.0365314094387755,0.0,34.604942321777344,1.0890119075775146,33.22818756103516,36.04451751708984,0.1401245892047882,0.0778391733765602,0.2430763691663742,2.8163299560546875,1.3767547607421875,-9.237935066223145,-15.593408584594728,-1.9258477687835691,-1.345984935760498,2.643828630447388,3.169559955596924,local_kuro_layers_only,1111004_1_039a0fed4c365f979473c6452538d7c6,48343,1.992984693877551e-05,2.0685518068800034e-05,1.992984693877551e-05,1.6359163522720337,0.5819088319088319,0.3055555555555556,0.44373219373219375,0.2608333333333333,weak_signal,no_or_trace_memory,mid_ambiguity,other,weak_signal__no_or_trace_memory,low_signal_low_memory
1111004,1,USA,Houston,039ac04946fc50948a7a0d53f267b493,observed_deep_sar_only,r19,0.85,50176,812,0,0,0,812,49364,0.0,0.0,0.0,0.0,0.0,1.0,observed_existing_model_output,039ac04946fc50948a7a0d53f267b493,1.0,0.0161830357142857,0.0,54.58131790161133,2.924272298812866,50.78693771362305,58.49935150146485,0.1905054003000259,0.1236972138285636,0.3569878935813904,7.712413787841797,3.794380187988281,-8.165674209594727,-13.131442070007324,-1.2286862134933472,-1.535540223121643,1.6747157573699951,1.650330901145935,local_kuro_layers_only,1111004_1_039ac04946fc50948a7a0d53f267b493,49364,0.0,0.0,0.0,1.3821132183074951,0.19729344729344728,0.3511396011396012,0.2742165242165242,0.7474999999999999,weak_signal,no_or_trace_memory,low_ambiguity,other,weak_signal__no_or_trace_memory,low_signal_low_memory
1111004,1,USA,Houston,039c7cb416455344b8b39e43d7d38b6b,observed_deep_sar_only,r19,0.85,50176,2322,0,0,0,2322,47854,0.0,0.0,0.0,0.0,0.0,1.0,observed_existing_model_output,039c7cb416455344b8b39e43d7d38b6b,1.0,0.0462771045918367,0.0,31.437971115112305,2.891690969467163,27.795669555664062,35.37823867797852,0.1901479661464691,0.1153427958488464,0.3368202745914459,7.582569122314453,3.642301559448242,-9.340258598327637,-14.198471069335938,-1.7831618785858154,-1.9201843738555908,2.188718557357788,2.3975417613983154,local_kuro_layers_only,1111004_1_039c7cb416455344b8b39e43d7d38b6b,47854,0.0,0.0,0.0,1.8516731262207031,0.39529914529914534,0.24002849002849003,0.3176638176638177,0.7341666666666667,weak_signal,no_or_trace_memory,low_ambiguity,other,weak_signal__no_or_trace_memory,low_signal_low_memory
1111004,1,USA,Houston,03a16e1f806e5cc290801af4fc3b4452,observed_deep_sar_only,r19,0.85,50176,676,0,0,0,676,49500,0.0,0.0,0.0,0.0,0.0,1.0,observed_existing_model_output,03a16e1f806e5cc290801af4fc3b4452,1.0,0.0134725765306122,0.0,13.863921165466309,1.184314846992493,12.328948974609377,15.358001708984377,0.1168665364384651,0.0707050785422325,0.2126165926456451,3.029052734375,1.5349721908569336,-9.498245239257812,-13.688404083251951,-3.2183637619018555,-2.809069871902466,1.3156753778457642,1.5403839349746704,local_kuro_layers_only,1111004_1_03a16e1f806e5cc290801af4fc3b4452,49500,0.0,0.0,0.0,3.0137168169021606,0.10185185185185186,0.11182336182336183,0.10683760683760685,0.24749999999999997,weak_signal,no_or_trace_memory,low_ambiguity,other,weak_signal__no_or_trace_memory,low_signal_low_memory
1111004,1,USA,Houston,03b0d43608425cc6a390e719f45dafbb,observed_deep_sar_only,r19,0.85,50176,2704,0,0,0,2704,47472,0.0,0.0,0.0,0.0,0.0,1.0,observed_existing_model_output,03b0d43608425cc6a390e719f45dafbb,1.0,0.0538903061224489,0.0,17.572189331054688,2.043674230575561,14.997638702392578,20.322242736816406,0.1589352488517761,0.0955686345696449,0.3021634221076965,5.324604034423828,2.5745506286621094,-9.183379173278809,-14.260811805725098,-1.3439326286315918,-1.4276403188705444,2.2710585594177246,2.6034820079803467,local_kuro_layers_only,1111004_1_03b0d43608425cc6a390e719f45dafbb,47472,0.0,0.0,0.0,1.3857864737510681,0.45085470085470086,0.3482905982905983,0.3995726495726496,0.5608333333333333,moderate_signal,no_or_trace_memory,mid_ambiguity,other,moderate_signal__no_or_trace_memory,signal_rich_low_memory
1111004,1,USA,Houston,03b5af1584945a609575d7cd3e1b9aa8,observed_deep_sar_only,r19,0.85,50176,0,2402,0,0,0,50176,0.0,0.0,0.0,0.0,,,observed_existing_model_output,03b5af1584945a609575d7cd3e1b9aa8,1.0,0.0,0.0478714923469387,65.08241271972656,1.4964264631271362,63.01399993896485,67.0,0.1384698301553726,0.0809731036424636,0.244580864906311,3.986000061035156,2.0684127807617188,-7.4252238273620605,-13.222440719604492,-4.879129886627197,-3.986974239349365,1.6948057413101196,1.4554413557052612,local_kuro_layers_only,1111004_1_03b5af1584945a609575d7cd3e1b9aa8,50176,0.0,0.0,0.0,4.433052062988281,0.1631054131054131,0.09188034188034189,0.1274928774928775,0.3908333333333333,no_or_trace_signal,moderate_memory,low_ambiguity,other,no_or_trace_signal__moderate_memory,mixed_transition
1111004,1,USA,Houston,03f53f41cbc25490b2e282c5cf1d61a3,observed_deep_sar_only,r19,0.85,50176,65,0,0,0,65,50111,0.0,0.0,0.0,0.0,0.0,1.0,observed_existing_model_output,03f53f41cbc25490b2e282c5cf1d61a3,1.0,0.0012954400510204,0.0,23.177305221557617,0.8361883163452148,22.119495391845703,24.169198989868164,0.1173026338219642,0.0706181526184082,0.2097270786762237,2.049703598022461,1.057809829711914,-7.508493900299072,-13.106502532958984,-1.8358018398284912,-3.0879364013671875,1.2743362188339231,1.8083850145339968,local_kuro_layers_only,1111004_1_03f53f41cbc25490b2e282c5cf1d61a3,50111,0.0,0.0,0.0,2.4618691205978394,0.14458689458689458,0.16595441595441596,0.15527065527065526,0.07416666666666667,weak_signal,no_or_trace_memory,low_ambiguity,other,weak_signal__no_or_trace_memory,low_signal_low_memory
1111004,1,USA,Houston,03fc52ba0b4d5917a90e8ab08c73c374,observed_deep_sar_only,r19,0.85,50176,0,0,0,0,0,50176,0.0,0.0,0.0,0.0,,,observed_existing_model_output,03fc52ba0b4d5917a90e8ab08c73c374,1.0,0.0,0.0,85.85761260986328,4.070242881774902,80.47242736816406,91.3577880859375,0.2494359761476516,0.1425238698720932,0.4437088370323181,10.885360717773438,5.385185241699219,-9.34866428375244,-14.634135246276855,-1.6109049320220947,-1.4563543796539309,1.141515016555786,1.187515377998352,local_kuro_layers_only,1111004_1_03fc52ba0b4d5917a90e8ab08c73c374,50176,0.0,0.0,0.0,1.5336296558380127,0.03205128205128205,0.3226495726495726,0.17735042735042733,0.8808333333333334,no_or_trace_signal,no_or_trace_memory,low_ambiguity,hydrologic_negative_control,no_or_trace_signal__no_or_trace_memory,hydrologic_negative_control
1111004,1,USA,Houston,041af897384851158898e3025f38e0aa,observed_deep_sar_only,r19,0.85,50176,3412,3711,0,15,3412,46749,0.0,0.0,0.0,0.0,0.0043962485345838,1.0,observed_existing_model_output,041af897384851158898e3025f38e0aa,1.0,0.068000637755102,0.0739596619897959,7.379679679870605,2.36636734008789,5.046782493591309,11.312824249267578,0.1595682501792907,0.1062337383627891,0.3033547401428222,6.2660417556762695,2.332897186279297,-10.330225944519045,-15.348336219787598,-0.6166024208068848,-0.8574824929237366,2.5433967113494877,2.8054027557373047,local_kuro_layers_only,1111004_1_041af897384851158898e3025f38e0aa,46764,0.00029894770408163266,0.0003207595586348473,0.00029894770408163266,0.7370424568653107,0.5135327635327636,0.5306267806267806,0.5220797720797721,0.5808333333333334,moderate_signal,high_memory,mid_ambiguity,other,moderate_signal__high_memory,mixed_transition
1111004,1,USA,Houston,041dc624934b54a6be87ededfbaa3ec4,observed_deep_sar_only,r19,0.85,50176,0,0,0,0,0,50176,0.0,0.0,0.0,0.0,,,observed_existing_model_output,041dc624934b54a6be87ededfbaa3ec4,1.0,0.0,0.0,19.48099899291992,0.9754400849342346,18.060964584350582,20.732589721679688,0.1304143667221069,0.0734452083706855,0.2280957102775573,2.6716251373291016,1.420034408569336,-9.374999046325684,-14.372538566589355,-0.9882946610450744,-0.9880247116088868,1.6000970602035522,1.828604221343994,local_kuro_layers_only,1111004_1_041dc624934b54a6be87ededfbaa3ec4,50176,0.0,0.0,0.0,0.9881596863269806,0.21153846153846154,0.4537037037037037,0.33262108262108264,0.2275,no_or_trace_signal,no_or_trace_memory,low_ambiguity,low_signal_plausible_control,no_or_trace_signal__no_or_trace_memory,low_signal_low_memory
1111004,1,USA,Houston,042d531b39ee5ae3a7c729f00ffa174e,observed_deep_sar_only,r19,0.85,33630,90,442,90,725,0,32815,0.1104294478527607,1.0,0.1988950276243093,0.1104294478527607,8.055555555555555,0.0,observed_existing_model_output,042d531b39ee5ae3a7c729f00ffa174e,0.6702407525510204,0.0026761819803746,0.0131430270591733,-77.8268051147461,997.9832153320312,6.01908016204834,10.590658187866213,31.58259010314941,287.6502685546875,0.3032434582710266,4.571578025817871,-83.84588527679443,-8.220834732055664,-12.980470657348633,-1.6897047758102417,-2.249415636062622,1.815770387649536,2.493434429168701,local_kuro_layers_only,1111004_1_042d531b39ee5ae3a7c729f00ffa174e,33540,0.021558132619684804,0.0216159809183065,0.02423431460005947,1.9695602059364319,0.3682336182336182,0.2286324786324786,0.2984330484330484,0.5108333333333334,weak_signal,moderate_memory,low_ambiguity,other,weak_signal__moderate_memory,mixed_transition
1111004,1,USA,Houston,044161a995fa5af5a19c257e569e1b02,observed_deep_sar_only,r19,0.85,50176,0,64,0,0,0,50176,0.0,0.0,0.0,0.0,,,observed_existing_model_output,044161a995fa5af5a19c257e569e1b02,1.0,0.0,0.0012755102040816,69.3888931274414,2.172523021697998,66.29576873779297,72.17771911621094,0.1617810875177383,0.0926956087350845,0.2911400198936462,5.881950378417969,3.093124389648437,-8.048701286315918,-12.65328311920166,-2.697924852371216,-3.333668708801269,0.931040585041046,0.8997191786766052,local_kuro_layers_only,1111004_1_044161a995fa5af5a19c257e569e1b02,50176,0.0,0.0,0.0,3.0157967805862427,0.004985754985754986,0.10897435897435892,0.05698005698005695,0.6308333333333334,no_or_trace_signal,moderate_memory,low_ambiguity,other,no_or_trace_signal__moderate_memory,mixed_transition
1111004,1,USA,Houston,0448681b0c6f5f9f865d7a9587e92e2a,observed_deep_sar_only,r19,0.85,50176,6647,0,61,327,6586,43202,0.1572164948453608,0.0091770723634722,0.0173418621179815,0.0087467737310008,0.0491951256205807,0.9908229276365278,observed_existing_model_output,0448681b0c6f5f9f865d7a9587e92e2a,1.0,0.1324736926020408,0.0,18.862003326416016,1.123409867286682,17.414703369140625,20.25352478027344,0.1422448605298996,0.0813150107860565,0.2553784251213074,2.8388214111328125,1.4472999572753906,-9.348042488098145,-16.65994644165039,-0.6867234110832214,-0.0815630182623863,4.574366092681885,3.385568380355835,local_kuro_layers_only,1111004_1_0448681b0c6f5f9f865d7a9587e92e2a,43529,0.0065170599489795915,0.007512233223827793,0.007732780612244898,0.3841432146728039,0.7984330484330484,0.6331908831908832,0.7158119658119658,0.2841666666666667,moderate_signal,no_or_trace_memory,high_ambiguity,other,moderate_signal__no_or_trace_memory,signal_rich_low_memory
1111004,1,USA,Houston,045df74fc05154d7a019df358f2ad993,observed_deep_sar_only,r19,0.85,50176,7547,0,0,0,7547,42629,0.0,0.0,0.0,0.0,0.0,1.0,observed_existing_model_output,045df74fc05154d7a019df358f2ad993,1.0,0.1504105548469387,0.0,44.638954162597656,1.0274455547332764,43.348907470703125,45.828269958496094,0.1237481236457824,0.0831639990210533,0.2166676372289657,2.4793624877929688,1.2900466918945312,-10.540782928466797,-15.73681354522705,-1.7689305543899536,-1.5341932773590088,2.8512110710144043,3.4534919261932373,local_kuro_layers_only,1111004_1_045df74fc05154d7a019df358f2ad993,42629,0.0,0.0,0.0,1.6515619158744812,0.6388888888888888,0.30270655270655267,0.47079772079772075,0.18416666666666667,moderate_signal,no_or_trace_memory,mid_ambiguity,other,moderate_signal__no_or_trace_memory,signal_rich_low_memory
1111004,1,USA,Houston,045feccad98e531096c15d99ddcc44f4,observed_deep_sar_only,r19,0.85,50176,1215,5,0,0,1215,48961,0.0,0.0,0.0,0.0,0.0,1.0,observed_existing_model_output,045feccad98e531096c15d99ddcc44f4,1.0,0.0242147640306122,9.964923469387755e-05,12.224105834960938,1.1840399503707886,10.633264541625977,13.671435356140137,0.1477383822202682,0.0931252017617225,0.2724849283695221,3.03817081451416,1.590841293334961,-8.395264625549316,-13.34380340576172,-1.2465089559555054,-2.125784397125244,1.883048176765442,2.227217197418213,local_kuro_layers_only,1111004_1_045feccad98e531096c15d99ddcc44f4,48961,0.0,0.0,0.0,1.6861466765403748,0.3297720797720798,0.29415954415954415,0.31196581196581197,0.3441666666666667,weak_signal,no_or_trace_memory,low_ambiguity,other,weak_signal__no_or_trace_memory,low_signal_low_memory
1111004,1,USA,Houston,0464402b03f25e9a9751306f2123216d,observed_deep_sar_only,r19,0.85,50176,196,0,0,0,196,49980,0.0,0.0,0.0,0.0,0.0,1.0,observed_existing_model_output,0464402b03f25e9a9751306f2123216d,1.0,0.00390625,0.0,83.72027587890625,2.062736749649048,80.9234848022461,86.39833068847656,0.1706396639347076,0.0983589068055152,0.3029218912124634,5.474845886230469,2.796791076660156,-8.380000114440918,-13.316882133483888,-2.4836316108703613,-2.619842529296875,1.4358316659927368,1.636911392211914,local_kuro_layers_only,1111004_1_0464402b03f25e9a9751306f2123216d,49980,0.0,0.0,0.0,2.551737070083618,0.14458689458689458,0.1403133903133903,0.14245014245014243,0.6108333333333332,weak_signal,no_or_trace_memory,low_ambiguity,other,weak_signal__no_or_trace_memory,low_signal_low_memory
1111004,1,USA,Houston,046a801b738b59f1b4c5e0efb92763c1,observed_deep_sar_only,r19,0.85,50176,446,2351,0,29,446,49701,0.0,0.0,0.0,0.0,0.0650224215246636,1.0,observed_existing_model_output,046a801b738b59f1b4c5e0efb92763c1,1.0,0.0088887117346938,0.0468550701530612,5.509942531585693,1.4282478094100952,4.233458042144775,6.946146965026856,0.1230249628424644,0.0901330485939979,0.2155957221984863,2.71268892288208,1.276484489440918,-10.048462867736816,-14.697749137878418,-1.5900206565856934,-2.087704658508301,1.7736847400665283,2.498841524124145,local_kuro_layers_only,1111004_1_046a801b738b59f1b4c5e0efb92763c1,49730,0.0005779655612244898,0.0005831490046249748,0.0005779655612244898,1.838862657546997,0.3611111111111111,0.25142450142450146,0.30626780626780625,0.1975,weak_signal,moderate_memory,low_ambiguity,other,weak_signal__moderate_memory,mixed_transition
1111004,1,USA,Houston,04745bc04a095957a55b37c85189d841,observed_deep_sar_only,r19,0.85,50176,2015,0,10,0,2005,48161,1.0,0.0049627791563275,0.0098765432098765,0.0049627791563275,0.0,0.9950372208436724,observed_existing_model_output,04745bc04a095957a55b37c85189d841,1.0,0.0401586415816326,0.0,13.997376441955566,0.91452819108963,13.054377555847168,15.001510620117188,0.1137081459164619,0.0784825757145881,0.2114752531051635,1.9471330642700195,0.9429988861083984,-9.759803771972656,-15.447208404541016,-0.5724441409111023,-0.4705198109149933,2.290071725845337,2.132501602172852,local_kuro_layers_only,1111004_1_04745bc04a095957a55b37c85189d841,48161,0.0,0.0,0.0001992984693877551,0.5214819759130478,0.3767806267806268,0.6047008547008548,0.4907407407407408,0.04750000000000001,weak_signal,no_or_trace_memory,mid_ambiguity,other,weak_signal__no_or_trace_memory,low_signal_low_memory
